t,d01_err,d02_err,d12_err,o_error,o_error_deg
3.98,0.4225,0.7146,0.8001,1.1225,29.81
4.00,0.4225,0.7146,0.8001,1.1225,29.81
4.02,0.4225,0.7146,0.8001,1.1225,29.81
4.04,0.4225,0.7146,0.8001,1.1225,29.81
4.06,0.4225,0.7146,0.8001,1.1225,29.81
4.08,0.4225,0.7146,0.8001,1.1225,29.81
4.10,0.4225,0.7146,0.8001,1.1225,29.81
4.12,0.4225,0.7146,0.8001,1.1225,29.81
4.14,0.4225,0.7146,0.8001,1.1225,29.81
4.16,0.4225,0.7146,0.8001,1.1225,29.81
4.18,0.4225,0.7146,0.8001,1.1225,29.81
4.20,0.4225,0.7146,0.8001,1.1225,29.81
4.22,0.4225,0.7146,0.8001,1.1225,29.81
4.24,0.4225,0.7146,0.8001,1.1225,29.81
4.26,0.4225,0.7146,0.8001,1.1225,29.81
4.28,0.4225,0.7146,0.8001,1.1225,29.81
4.30,0.4225,0.7146,0.8001,1.1225,29.81
4.32,0.4225,0.7146,0.8001,1.1225,29.81
4.34,0.4225,0.7146,0.8001,1.1225,29.81
4.36,0.4225,0.7146,0.8001,1.1225,29.81
4.38,0.4225,0.7146,0.8001,1.1225,29.81
4.40,0.4225,0.7146,0.8001,1.1225,29.81
4.42,0.4225,0.7146,0.8001,1.1225,29.81
4.44,0.4225,0.7146,0.8001,1.1225,29.81
4.46,0.4225,0.7146,0.8001,1.1225,29.81
4.48,0.4225,0.7146,0.8001,1.1225,29.81
4.50,0.4225,0.7146,0.8001,1.1225,29.81
4.52,0.4225,0.7146,0.8001,1.1225,29.81
4.54,0.4225,0.7146,0.8001,1.1225,29.81
4.56,0.4225,0.7146,0.8001,1.1225,29.81
4.58,0.4225,0.7146,0.8001,1.1225,29.81
4.60,0.4225,0.7146,0.8001,1.1225,29.81
4.62,0.4225,0.7146,0.8001,1.1225,29.81
4.64,0.4225,0.7146,0.8001,1.1225,29.81
4.66,0.4225,0.7146,0.8001,1.1225,29.81
4.68,0.4225,0.7146,0.8001,1.1225,29.81
4.70,0.4225,0.7146,0.8001,1.1225,29.81
4.72,0.4225,0.7146,0.8001,1.1225,29.81
4.74,0.4225,0.7146,0.8001,1.1225,29.81
4.76,0.4225,0.7146,0.8001,1.1225,29.81
4.78,0.4225,0.7146,0.8001,1.1225,29.81
4.80,0.4225,0.7146,0.8001,1.1225,29.81
4.82,0.4225,0.7146,0.8001,1.1225,29.81
4.84,0.4225,0.7146,0.8001,1.1225,29.81
4.86,0.4225,0.7146,0.8001,1.1225,29.81
4.88,0.4225,0.7146,0.8001,1.1225,29.81
4.90,0.4225,0.7146,0.8001,1.1225,29.81
4.92,0.4225,0.7146,0.8001,1.1225,29.81
4.94,0.4225,0.7146,0.8001,1.1225,29.81
4.96,0.4225,0.7146,0.8001,1.1225,29.81
4.98,0.4225,0.7146,0.8001,1.1225,29.81
5.00,0.4225,0.7146,0.8001,1.1225,29.81
5.02,0.4225,0.7146,0.8001,0.5862,26.50
5.04,0.4225,0.7146,0.8001,0.5862,26.50
5.06,0.4225,0.7146,0.8001,0.5862,26.50
5.08,0.4225,0.7146,0.8001,0.5862,26.50
5.10,0.4225,0.7146,0.8001,0.5862,26.50
5.12,0.4224,0.7146,0.8001,0.5862,26.51
5.14,0.4224,0.7146,0.8001,0.5862,26.51
5.16,0.4224,0.7145,0.8001,0.5861,26.50
5.18,0.4221,0.7145,0.8002,0.5860,26.51
5.20,0.4221,0.7141,0.8001,0.5860,26.51
5.22,0.4205,0.7141,0.7999,0.5849,26.54
5.24,0.4205,0.7141,0.7999,0.5849,26.54
5.26,0.4205,0.7128,0.7996,0.5849,26.53
5.28,0.4178,0.7130,0.7990,0.5830,26.57
5.30,0.4178,0.7099,0.7982,0.5830,26.57
5.32,0.4125,0.7099,0.7968,0.5791,26.63
5.34,0.4125,0.7099,0.7968,0.5791,26.63
5.36,0.4136,0.7059,0.7954,0.5798,26.60
5.38,0.4081,0.7076,0.7938,0.5755,26.64
5.40,0.4081,0.7008,0.7915,0.5755,26.64
5.42,0.3989,0.7008,0.7892,0.5690,26.75
5.44,0.3989,0.7008,0.7892,0.5690,26.75
5.46,0.4017,0.6944,0.7865,0.5705,26.67
5.48,0.3941,0.6973,0.7839,0.5646,26.70
5.50,0.3941,0.6865,0.7801,0.5646,26.70
5.52,0.3810,0.6865,0.7768,0.5554,26.86
5.54,0.3810,0.6865,0.7768,0.5554,26.86
5.56,0.3854,0.6777,0.7723,0.5576,26.73
5.58,0.3759,0.6816,0.7685,0.5502,26.77
5.60,0.3759,0.6675,0.7628,0.5502,26.77
5.62,0.3599,0.6675,0.7584,0.5390,26.94
5.64,0.3599,0.6675,0.7584,0.5390,26.94
5.66,0.3655,0.6567,0.7518,0.5416,26.76
5.68,0.3547,0.6617,0.7466,0.5325,26.73
5.70,0.3547,0.6447,0.7390,0.5325,26.73
5.72,0.3362,0.6447,0.7328,0.5192,26.86
5.74,0.3362,0.6447,0.7328,0.5192,26.86
5.76,0.3429,0.6315,0.7245,0.5226,26.69
5.78,0.3306,0.6371,0.7180,0.5121,26.62
5.80,0.3306,0.6176,0.7084,0.5121,26.62
5.82,0.3102,0.6176,0.7009,0.4972,26.72
5.84,0.3102,0.6176,0.7009,0.4972,26.72
5.86,0.3175,0.6030,0.6907,0.5007,26.52
5.88,0.3038,0.6089,0.6819,0.4880,26.34
5.90,0.3038,0.5879,0.6708,0.4880,26.34
5.92,0.2816,0.5879,0.6615,0.4715,26.37
5.94,0.2816,0.5879,0.6615,0.4715,26.37
5.96,0.2894,0.5721,0.6492,0.4748,26.14
5.98,0.2748,0.5783,0.6393,0.4611,25.90
6.00,0.2748,0.5557,0.6262,0.4611,25.90
6.02,0.2518,0.5557,0.6160,0.4438,25.88
6.04,0.2518,0.5557,0.6160,0.4438,25.88
6.06,0.2600,0.5386,0.6016,0.4471,25.63
6.08,0.2448,0.5452,0.5904,0.4323,25.31
6.10,0.2448,0.5211,0.5750,0.4323,25.31
6.12,0.2210,0.5211,0.5629,0.4138,25.16
6.14,0.2210,0.5211,0.5629,0.4138,25.16
6.16,0.2294,0.5031,0.5466,0.4168,24.92
6.18,0.2139,0.5098,0.5342,0.4011,24.49
6.20,0.2139,0.4848,0.5170,0.4011,24.49
6.22,0.1899,0.4848,0.5040,0.3822,24.26
6.24,0.1899,0.4848,0.5040,0.3822,24.26
6.26,0.1983,0.4663,0.4861,0.3848,24.00
6.28,0.1830,0.4732,0.4723,0.3678,23.41
6.30,0.1830,0.4480,0.4534,0.3678,23.41
6.32,0.1589,0.4480,0.4394,0.3485,23.07
6.34,0.1589,0.4480,0.4394,0.3485,23.07
6.36,0.1679,0.4293,0.4197,0.3512,22.83
6.38,0.1533,0.4364,0.4059,0.3349,22.21
6.40,0.1533,0.4111,0.3855,0.3349,22.21
6.42,0.1296,0.4111,0.3730,0.3173,21.91
6.44,0.1296,0.4111,0.3730,0.3173,21.91
6.46,0.1387,0.3929,0.3518,0.3195,21.65
6.48,0.1244,0.4003,0.3396,0.3046,21.09
6.50,0.1244,0.3750,0.3173,0.3046,21.09
6.52,0.1012,0.3750,0.3060,0.2887,20.80
6.54,0.1012,0.3750,0.3060,0.2887,20.80
6.56,0.1106,0.3575,0.2833,0.2906,20.55
6.58,0.0971,0.3651,0.2727,0.2773,20.02
6.60,0.0971,0.3405,0.2494,0.2773,20.02
6.62,0.0747,0.3405,0.2403,0.2642,19.81
6.64,0.0747,0.3405,0.2403,0.2642,19.81
6.66,0.0843,0.3242,0.2165,0.2655,19.56
6.68,0.0723,0.3320,0.2082,0.2548,19.13
6.70,0.0723,0.3086,0.1839,0.2548,19.13
6.72,0.0513,0.3086,0.1763,0.2442,18.95
6.74,0.0513,0.3086,0.1763,0.2442,18.95
6.76,0.0610,0.2943,0.1521,0.2447,18.69
6.78,0.0504,0.3024,0.1454,0.2358,18.29
6.80,0.0504,0.2805,0.1208,0.2358,18.29
6.82,0.0306,0.2805,0.1145,0.2272,18.11
6.84,0.0306,0.2805,0.1145,0.2272,18.11
6.86,0.0403,0.2677,0.0904,0.2271,17.86
6.88,0.0311,0.2761,0.0854,0.2198,17.50
6.90,0.0311,0.2550,0.0629,0.2198,17.50
6.92,0.0127,0.2550,0.0582,0.2137,17.37
6.94,0.0127,0.2550,0.0582,0.2137,17.37
6.96,0.0223,0.2428,0.0367,0.2127,17.11
6.98,0.0144,0.2516,0.0326,0.2064,16.74
7.00,0.0144,0.2308,0.0131,0.2064,16.74
7.02,0.0025,0.2308,0.0093,0.2039,16.78
7.04,0.0025,0.2308,0.0093,0.2060,16.95
7.06,0.0073,0.2191,0.0088,0.2067,16.88
7.08,0.0009,0.2278,0.0121,0.2035,16.70
7.10,0.0009,0.2077,0.0284,0.2055,16.87
7.12,0.0146,0.2077,0.0313,0.2046,16.95
7.14,0.0146,0.2077,0.0313,0.2067,17.12
7.16,0.0049,0.1970,0.0459,0.2069,17.06
7.18,0.0103,0.2056,0.0485,0.2046,16.91
7.20,0.0103,0.1867,0.0621,0.2067,17.08
7.22,0.0243,0.1867,0.0668,0.2043,16.97
7.24,0.0243,0.1867,0.0668,0.2064,17.14
7.26,0.0147,0.1763,0.0806,0.2061,17.07
7.28,0.0182,0.1849,0.0872,0.1997,16.55
7.30,0.0182,0.1662,0.1009,0.2017,16.72
7.32,0.0301,0.1662,0.1089,0.1963,16.29
7.34,0.0301,0.1662,0.1089,0.1983,16.46
7.36,0.0207,0.1561,0.1225,0.1977,16.39
7.38,0.0228,0.1648,0.1310,0.1892,15.68
7.40,0.0228,0.1452,0.1447,0.1912,15.85
7.42,0.0333,0.1452,0.1536,0.1849,15.30
7.44,0.0333,0.1452,0.1536,0.1869,15.47
7.46,0.0239,0.1343,0.1670,0.1862,15.43
7.48,0.0245,0.1432,0.1758,0.1774,14.68
7.50,0.0245,0.1234,0.1885,0.1793,14.84
7.52,0.0341,0.1234,0.1972,0.1734,14.30
7.54,0.0341,0.1234,0.1972,0.1753,14.47
7.56,0.0247,0.1125,0.2087,0.1743,14.42
7.58,0.0240,0.1217,0.2172,0.1655,13.67
7.60,0.0240,0.1019,0.2272,0.1675,13.84
7.62,0.0326,0.1019,0.2354,0.1619,13.33
7.64,0.0326,0.1019,0.2354,0.1638,13.49
7.66,0.0230,0.0918,0.2434,0.1629,13.46
7.68,0.0215,0.1012,0.2514,0.1548,12.77
7.70,0.0215,0.0829,0.2577,0.1567,12.93
7.72,0.0295,0.0829,0.2658,0.1513,12.44
7.74,0.0295,0.0829,0.2658,0.1532,12.60
7.76,0.0198,0.0751,0.2705,0.1524,12.57
7.78,0.0178,0.0846,0.2782,0.1450,11.95
7.80,0.0178,0.0692,0.2815,0.1468,12.11
7.82,0.0256,0.0692,0.2888,0.1422,11.69
7.84,0.0256,0.0692,0.2888,0.1441,11.84
7.86,0.0157,0.0644,0.2911,0.1433,11.81
7.88,0.0137,0.0738,0.2982,0.1365,11.25
7.90,0.0137,0.0610,0.3000,0.1384,11.40
7.92,0.0215,0.0610,0.3066,0.1344,11.05
7.94,0.0215,0.0610,0.3066,0.1362,11.20
7.96,0.0117,0.0592,0.3073,0.1354,11.16
7.98,0.0097,0.0689,0.3135,0.1293,10.64
8.00,0.0097,0.0589,0.3139,0.1311,10.79
8.02,0.0174,0.0589,0.3201,0.1274,10.47
8.04,0.0174,0.0589,0.3201,0.1291,10.62
8.06,0.0073,0.0604,0.3201,0.1289,10.60
8.08,0.0051,0.0701,0.3260,0.1232,10.13
8.10,0.0051,0.0627,0.3259,0.1250,10.27
8.12,0.0130,0.0627,0.3313,0.1216,10.00
8.14,0.0130,0.0627,0.3313,0.1233,10.14
8.16,0.0031,0.0657,0.3310,0.1234,10.13
8.18,0.0012,0.0755,0.3364,0.1183,9.70
8.20,0.0012,0.0698,0.3359,0.1200,9.84
8.22,0.0096,0.0698,0.3409,0.1167,9.59
8.24,0.0096,0.0698,0.3409,0.1183,9.73
8.26,0.0003,0.0744,0.3406,0.1185,9.71
8.28,0.0017,0.0840,0.3453,0.1137,9.31
8.30,0.0017,0.0792,0.3449,0.1153,9.44
8.32,0.0067,0.0792,0.3495,0.1120,9.20
8.34,0.0067,0.0792,0.3495,0.1136,9.33
8.36,0.0029,0.0844,0.3490,0.1138,9.30
8.38,0.0036,0.0939,0.3531,0.1094,8.93
8.40,0.0036,0.0898,0.3529,0.1109,9.06
8.42,0.0053,0.0898,0.3567,0.1078,8.86
8.44,0.0053,0.0898,0.3567,0.1093,8.98
8.46,0.0042,0.0950,0.3567,0.1097,8.96
8.48,0.0044,0.1043,0.3599,0.1058,8.64
8.50,0.0044,0.0999,0.3598,0.1073,8.76
8.52,0.0051,0.0999,0.3623,0.1048,8.61
8.54,0.0051,0.0999,0.3623,0.1063,8.73
8.56,0.0046,0.1047,0.3622,0.1066,8.70
8.58,0.0041,0.1141,0.3645,0.1029,8.40
8.60,0.0041,0.1090,0.3645,0.1043,8.52
8.62,0.0058,0.1090,0.3664,0.1021,8.38
8.64,0.0058,0.1090,0.3664,0.1035,8.50
8.66,0.0037,0.1131,0.3662,0.1037,8.47
8.68,0.0034,0.1228,0.3678,0.1003,8.19
8.70,0.0034,0.1167,0.3678,0.1016,8.30
8.72,0.0067,0.1167,0.3692,0.0994,8.17
8.74,0.0067,0.1167,0.3692,0.1007,8.27
8.76,0.0031,0.1199,0.3692,0.1009,8.24
8.78,0.0027,0.1298,0.3702,0.0976,7.97
8.80,0.0027,0.1228,0.3702,0.0988,8.08
8.82,0.0075,0.1228,0.3712,0.0968,7.95
8.84,0.0075,0.1228,0.3712,0.0980,8.05
8.86,0.0024,0.1250,0.3711,0.0976,7.98
8.88,0.0023,0.1349,0.3719,0.0943,7.71
8.90,0.0023,0.1265,0.3721,0.0955,7.81
8.92,0.0078,0.1265,0.3726,0.0937,7.69
8.94,0.0078,0.1265,0.3726,0.0948,7.79
8.96,0.0024,0.1279,0.3726,0.0945,7.73
8.98,0.0020,0.1380,0.3729,0.0913,7.46
9.00,0.0020,0.1290,0.3730,0.0923,7.55
9.02,0.0085,0.1290,0.3732,0.0905,7.43
9.04,0.0085,0.1290,0.3732,0.0916,7.51
9.06,0.0018,0.1293,0.3731,0.0912,7.46
9.08,0.0016,0.1394,0.3732,0.0884,7.23
9.10,0.0016,0.1291,0.3728,0.0894,7.31
9.12,0.0090,0.1291,0.3729,0.0878,7.20
9.14,0.0090,0.1291,0.3729,0.0887,7.28
9.16,0.0014,0.1287,0.3722,0.0884,7.23
9.18,0.0011,0.1390,0.3719,0.0857,7.02
9.20,0.0011,0.1278,0.3708,0.0866,7.09
9.22,0.0095,0.1278,0.3709,0.0851,6.97
9.24,0.0095,0.1278,0.3709,0.0859,7.04
9.26,0.0010,0.1266,0.3692,0.0853,6.98
9.28,0.0008,0.1368,0.3694,0.0823,6.74
9.30,0.0008,0.1248,0.3675,0.0831,6.80
9.32,0.0096,0.1248,0.3677,0.0817,6.69
9.34,0.0096,0.1248,0.3677,0.0825,6.76
9.36,0.0006,0.1230,0.3650,0.0816,6.68
9.38,0.0002,0.1329,0.3653,0.0784,6.42
9.40,0.0002,0.1212,0.3621,0.0791,6.48
9.42,0.0103,0.1212,0.3623,0.0780,6.38
9.44,0.0103,0.1212,0.3623,0.0786,6.43
9.46,0.0003,0.1192,0.3583,0.0776,6.36
9.48,0.0008,0.1288,0.3585,0.0749,6.14
9.50,0.0008,0.1172,0.3539,0.0756,6.19
9.52,0.0109,0.1172,0.3542,0.0747,6.10
9.54,0.0109,0.1172,0.3542,0.0753,6.15
9.56,0.0011,0.1154,0.3488,0.0741,6.07
9.58,0.0015,0.1250,0.3491,0.0716,5.86
9.60,0.0015,0.1142,0.3428,0.0721,5.91
9.62,0.0118,0.1142,0.3430,0.0717,5.84
9.64,0.0118,0.1142,0.3430,0.0722,5.88
9.66,0.0020,0.1131,0.3357,0.0709,5.81
9.68,0.0024,0.1225,0.3357,0.0690,5.66
9.70,0.0024,0.1126,0.3277,0.0694,5.69
9.72,0.0127,0.1126,0.3279,0.0693,5.63
9.74,0.0127,0.1126,0.3279,0.0697,5.67
9.76,0.0028,0.1123,0.3193,0.0683,5.60
9.78,0.0029,0.1217,0.3194,0.0666,5.46
9.80,0.0029,0.1128,0.3098,0.0669,5.49
9.82,0.0133,0.1128,0.3096,0.0676,5.48
9.84,0.0133,0.1128,0.3096,0.0679,5.51
9.86,0.0033,0.1138,0.2994,0.0663,5.43
9.88,0.0041,0.1231,0.2992,0.0649,5.32
9.90,0.0041,0.1149,0.2887,0.0651,5.34
9.92,0.0147,0.1149,0.2884,0.0663,5.35
9.94,0.0147,0.1149,0.2884,0.0665,5.37
