t,d01_err,d02_err,d12_err,o_error,o_error_deg
3.98,0.4180,0.7143,0.8000,1.1180,29.75
4.00,0.4180,0.7143,0.8000,1.1180,29.75
4.02,0.4180,0.7143,0.8000,1.1180,29.75
4.04,0.4180,0.7143,0.8000,1.1180,29.75
4.06,0.4180,0.7143,0.8000,1.1180,29.75
4.08,0.4180,0.7143,0.8000,1.1180,29.75
4.10,0.4180,0.7143,0.8000,1.1180,29.75
4.12,0.4180,0.7143,0.8000,1.1180,29.75
4.14,0.4180,0.7143,0.8000,1.1180,29.75
4.16,0.4180,0.7143,0.8000,1.1180,29.75
4.18,0.4180,0.7143,0.8000,1.1180,29.75
4.20,0.4180,0.7143,0.8000,1.1180,29.75
4.22,0.4180,0.7143,0.8000,1.1180,29.75
4.24,0.4180,0.7143,0.8000,1.1180,29.75
4.26,0.4180,0.7143,0.8000,1.1180,29.75
4.28,0.4180,0.7143,0.8000,1.1180,29.75
4.30,0.4180,0.7143,0.8000,1.1180,29.75
4.32,0.4180,0.7143,0.8000,1.1180,29.75
4.34,0.4180,0.7143,0.8000,1.1180,29.75
4.36,0.4180,0.7143,0.8000,1.1180,29.75
4.38,0.4180,0.7143,0.8000,1.1180,29.75
4.40,0.4180,0.7143,0.8000,1.1180,29.75
4.42,0.4180,0.7143,0.8000,1.1180,29.75
4.44,0.4180,0.7143,0.8000,1.1180,29.75
4.46,0.4180,0.7143,0.8000,1.1180,29.75
4.48,0.4180,0.7143,0.8000,1.1180,29.75
4.50,0.4180,0.7143,0.8000,1.1180,29.75
4.52,0.4180,0.7143,0.8000,1.1180,29.75
4.54,0.4180,0.7143,0.8000,1.1180,29.75
4.56,0.4180,0.7143,0.8000,1.1180,29.75
4.58,0.4180,0.7143,0.8000,1.1180,29.75
4.60,0.4180,0.7143,0.8000,1.1180,29.75
4.62,0.4180,0.7143,0.8000,1.1180,29.75
4.64,0.4180,0.7143,0.8000,1.1180,29.75
4.66,0.4180,0.7143,0.8000,1.1180,29.75
4.68,0.4180,0.7143,0.8000,1.1180,29.75
4.70,0.4180,0.7143,0.8000,1.1180,29.75
4.72,0.4180,0.7143,0.8000,1.1180,29.75
4.74,0.4180,0.7143,0.8000,1.1180,29.75
4.76,0.4180,0.7143,0.8000,1.1180,29.75
4.78,0.4180,0.7143,0.8000,1.1180,29.75
4.80,0.4180,0.7143,0.8000,1.1180,29.75
4.82,0.4180,0.7143,0.8000,1.1180,29.75
4.84,0.4180,0.7143,0.8000,1.1180,29.75
4.86,0.4180,0.7143,0.8000,1.1180,29.75
4.88,0.4180,0.7143,0.8000,1.1180,29.75
4.90,0.4180,0.7143,0.8000,1.1180,29.75
4.92,0.4180,0.7143,0.8000,1.1180,29.75
4.94,0.4180,0.7143,0.8000,1.1180,29.75
4.96,0.4180,0.7143,0.8000,1.1180,29.75
4.98,0.4180,0.7143,0.8000,1.1180,29.75
5.00,0.4180,0.7143,0.8000,1.1180,29.75
5.02,0.4180,0.7143,0.8000,0.5831,26.56
5.04,0.4180,0.7143,0.8000,0.5831,26.56
5.06,0.4180,0.7143,0.8000,0.5831,26.56
5.08,0.4180,0.7143,0.8000,0.5831,26.56
5.10,0.4180,0.7142,0.8001,0.5831,26.56
5.12,0.4180,0.7142,0.8001,0.5831,26.56
5.14,0.4180,0.7142,0.8001,0.5831,26.56
5.16,0.4180,0.7136,0.8000,0.5831,26.56
5.18,0.4174,0.7136,0.8001,0.5828,26.59
5.20,0.4174,0.7118,0.7994,0.5828,26.58
5.22,0.4162,0.7118,0.8002,0.5825,26.66
5.24,0.4166,0.7122,0.8002,0.5828,26.65
5.26,0.4166,0.7093,0.7996,0.5828,26.65
5.28,0.4136,0.7093,0.7989,0.5806,26.69
5.30,0.4142,0.7045,0.7972,0.5812,26.69
5.32,0.4091,0.7045,0.7957,0.5774,26.73
5.34,0.4100,0.7045,0.7957,0.5782,26.75
5.36,0.4100,0.6980,0.7939,0.5782,26.75
5.38,0.4030,0.6980,0.7923,0.5733,26.83
5.40,0.4039,0.6909,0.7893,0.5734,26.77
5.42,0.3952,0.6909,0.7874,0.5674,26.89
5.44,0.3972,0.6925,0.7874,0.5685,26.83
5.46,0.3972,0.6821,0.7839,0.5685,26.83
5.48,0.3866,0.6821,0.7814,0.5611,26.97
5.50,0.3895,0.6722,0.7770,0.5627,26.89
5.52,0.3769,0.6722,0.7738,0.5540,27.05
5.54,0.3811,0.6750,0.7738,0.5566,26.96
5.56,0.3811,0.6613,0.7686,0.5566,26.96
5.58,0.3668,0.6613,0.7648,0.5467,27.13
5.60,0.3718,0.6500,0.7587,0.5492,26.98
5.62,0.3560,0.6500,0.7538,0.5380,27.13
5.64,0.3619,0.6540,0.7538,0.5413,27.00
5.66,0.3619,0.6373,0.7467,0.5413,27.00
5.68,0.3447,0.6373,0.7408,0.5288,27.12
5.70,0.3509,0.6237,0.7327,0.5321,26.97
5.72,0.3326,0.6237,0.7264,0.5190,27.10
5.74,0.3391,0.6291,0.7264,0.5218,26.89
5.76,0.3391,0.6099,0.7173,0.5218,26.89
5.78,0.3196,0.6099,0.7106,0.5080,27.03
5.80,0.3266,0.5950,0.7004,0.5113,26.83
5.82,0.3064,0.5950,0.6929,0.4968,26.94
5.84,0.3139,0.6007,0.6929,0.5002,26.73
5.86,0.3139,0.5792,0.6816,0.5002,26.73
5.88,0.2929,0.5792,0.6732,0.4849,26.81
5.90,0.3006,0.5627,0.6612,0.4885,26.60
5.92,0.2787,0.5627,0.6514,0.4721,26.61
5.94,0.2870,0.5683,0.6514,0.4761,26.42
5.96,0.2870,0.5453,0.6383,0.4761,26.42
5.98,0.2646,0.5453,0.6284,0.4596,26.44
6.00,0.2728,0.5284,0.6147,0.4630,26.20
6.02,0.2499,0.5284,0.6042,0.4460,26.19
6.04,0.2583,0.5349,0.6042,0.4494,25.94
6.06,0.2583,0.5108,0.5895,0.4494,25.94
6.08,0.2347,0.5108,0.5784,0.4318,25.90
6.10,0.2432,0.4927,0.5627,0.4352,25.66
6.12,0.2196,0.4927,0.5505,0.4171,25.54
6.14,0.2283,0.4993,0.5505,0.4203,25.29
6.16,0.2283,0.4746,0.5339,0.4203,25.29
6.18,0.2045,0.4746,0.5209,0.4018,25.10
6.20,0.2132,0.4564,0.5036,0.4047,24.84
6.22,0.1896,0.4564,0.4897,0.3856,24.57
6.24,0.1983,0.4632,0.4897,0.3884,24.32
6.26,0.1983,0.4379,0.4713,0.3884,24.32
6.28,0.1742,0.4379,0.4564,0.3685,23.95
6.30,0.1828,0.4192,0.4371,0.3709,23.69
6.32,0.1588,0.4192,0.4230,0.3518,23.36
6.34,0.1675,0.4261,0.4230,0.3542,23.10
6.36,0.1675,0.4005,0.4028,0.3542,23.10
6.38,0.1437,0.4005,0.3891,0.3358,22.78
6.40,0.1528,0.3826,0.3686,0.3380,22.50
6.42,0.1291,0.3826,0.3555,0.3203,22.18
6.44,0.1382,0.3900,0.3555,0.3224,21.92
6.46,0.1382,0.3649,0.3342,0.3224,21.92
6.48,0.1146,0.3649,0.3218,0.3056,21.62
6.50,0.1238,0.3475,0.2999,0.3075,21.36
6.52,0.1006,0.3475,0.2881,0.2917,21.07
6.54,0.1099,0.3551,0.2881,0.2932,20.80
6.56,0.1099,0.3306,0.2652,0.2932,20.80
6.58,0.0873,0.3306,0.2545,0.2788,20.55
6.60,0.0966,0.3139,0.2309,0.2802,20.29
6.62,0.0744,0.3139,0.2207,0.2666,20.03
6.64,0.0838,0.3218,0.2207,0.2676,19.76
6.66,0.0838,0.2978,0.1966,0.2676,19.76
6.68,0.0621,0.2978,0.1872,0.2552,19.51
6.70,0.0716,0.2826,0.1626,0.2560,19.25
6.72,0.0504,0.2826,0.1542,0.2449,19.04
6.74,0.0599,0.2907,0.1542,0.2455,18.78
6.76,0.0599,0.2907,0.1542,0.2455,18.78
6.78,0.0395,0.2685,0.1219,0.2356,18.58
6.80,0.0490,0.2545,0.0967,0.2359,18.34
6.82,0.0297,0.2545,0.0905,0.2279,18.19
6.84,0.0393,0.2629,0.0905,0.2276,17.93
6.86,0.0393,0.2415,0.0658,0.2276,17.93
6.88,0.0203,0.2415,0.0601,0.2204,17.78
6.90,0.0299,0.2282,0.0363,0.2198,17.52
6.92,0.0299,0.2282,0.0363,0.2198,17.52
6.94,0.0213,0.2367,0.0315,0.2132,17.17
6.96,0.0213,0.2150,0.0090,0.2132,17.17
6.98,0.0036,0.2150,0.0046,0.2081,17.05
7.00,0.0133,0.2007,0.0170,0.2071,16.81
7.02,0.0037,0.2007,0.0208,0.2049,16.88
7.04,0.0059,0.2094,0.0208,0.2055,16.80
7.06,0.0059,0.1862,0.0406,0.2076,16.98
7.08,0.0103,0.1862,0.0441,0.2063,17.05
7.10,0.0006,0.1715,0.0621,0.2066,16.98
7.12,0.0160,0.1715,0.0653,0.2060,17.07
7.14,0.0063,0.1803,0.0653,0.2061,17.00
7.16,0.0063,0.1571,0.0819,0.2081,17.17
7.18,0.0209,0.1571,0.0856,0.2072,17.20
7.20,0.0113,0.1431,0.1022,0.2072,17.13
7.22,0.0255,0.1431,0.1077,0.2047,17.00
7.24,0.0159,0.1520,0.1077,0.2044,16.93
7.26,0.0159,0.1293,0.1243,0.2064,17.10
7.28,0.0289,0.1293,0.1316,0.2022,16.79
7.30,0.0196,0.1157,0.1474,0.2018,16.74
7.32,0.0318,0.1157,0.1561,0.1964,16.29
7.34,0.0224,0.1245,0.1561,0.1957,16.23
7.36,0.0224,0.1023,0.1706,0.1977,16.40
7.38,0.0336,0.1023,0.1800,0.1916,15.87
7.40,0.0244,0.0891,0.1928,0.1907,15.81
7.42,0.0352,0.0891,0.2023,0.1846,15.27
7.44,0.0259,0.0979,0.2023,0.1837,15.22
7.46,0.0259,0.0765,0.2131,0.1857,15.38
7.48,0.0360,0.0765,0.2220,0.1802,14.88
7.50,0.0268,0.0650,0.2305,0.1792,14.83
7.52,0.0360,0.0650,0.2399,0.1733,14.29
7.54,0.0269,0.0736,0.2399,0.1724,14.25
7.56,0.0269,0.0548,0.2463,0.1744,14.42
7.58,0.0358,0.0548,0.2555,0.1687,13.88
7.60,0.0266,0.0466,0.2609,0.1677,13.85
7.62,0.0353,0.0466,0.2696,0.1626,13.36
7.64,0.0259,0.0556,0.2696,0.1615,13.33
7.66,0.0259,0.0404,0.2748,0.1634,13.49
7.68,0.0340,0.0404,0.2835,0.1582,12.99
7.70,0.0245,0.0359,0.2901,0.1572,12.97
7.72,0.0324,0.0359,0.2982,0.1525,12.52
7.74,0.0227,0.0454,0.2982,0.1514,12.48
7.76,0.0227,0.0336,0.3047,0.1532,12.64
7.78,0.0303,0.0336,0.3130,0.1483,12.17
7.80,0.0206,0.0328,0.3187,0.1470,12.12
7.82,0.0283,0.0328,0.3261,0.1428,11.72
7.84,0.0184,0.0425,0.3261,0.1418,11.68
7.86,0.0184,0.0338,0.3309,0.1436,11.83
7.88,0.0260,0.0338,0.3379,0.1396,11.46
7.90,0.0161,0.0360,0.3421,0.1387,11.43
7.92,0.0236,0.0360,0.3488,0.1349,11.08
7.94,0.0137,0.0457,0.3488,0.1343,11.06
7.96,0.0137,0.0393,0.3525,0.1361,11.21
7.98,0.0212,0.0393,0.3588,0.1324,10.88
8.00,0.0112,0.0440,0.3616,0.1318,10.85
8.02,0.0187,0.0440,0.3676,0.1282,10.54
8.04,0.0087,0.0538,0.3676,0.1279,10.52
8.06,0.0087,0.0496,0.3697,0.1296,10.67
8.08,0.0087,0.0496,0.3697,0.1314,10.81
8.10,0.0013,0.0595,0.3697,0.1318,10.80
8.12,0.0135,0.0559,0.3825,0.1225,10.07
8.14,0.0033,0.0660,0.3825,0.1224,10.05
8.16,0.0033,0.0632,0.3842,0.1241,10.19
8.18,0.0109,0.0632,0.3891,0.1206,9.92
8.20,0.0008,0.0708,0.3905,0.1209,9.92
8.22,0.0088,0.0708,0.3948,0.1176,9.67
8.24,0.0012,0.0806,0.3948,0.1180,9.66
8.26,0.0012,0.0785,0.3960,0.1196,9.79
8.28,0.0069,0.0785,0.3997,0.1165,9.58
8.30,0.0030,0.0870,0.4005,0.1168,9.55
8.32,0.0053,0.0870,0.4037,0.1138,9.35
8.34,0.0045,0.0968,0.4037,0.1143,9.33
8.36,0.0045,0.0957,0.4043,0.1159,9.46
8.38,0.0042,0.0957,0.4071,0.1128,9.26
8.40,0.0055,0.1045,0.4080,0.1132,9.22
8.42,0.0035,0.1045,0.4102,0.1101,9.04
8.44,0.0062,0.1143,0.4102,0.1107,9.02
8.46,0.0062,0.1131,0.4106,0.1122,9.14
8.48,0.0030,0.1131,0.4121,0.1094,8.98
8.50,0.0065,0.1210,0.4128,0.1099,8.95
8.52,0.0031,0.1210,0.4135,0.1073,8.81
8.54,0.0064,0.1306,0.4135,0.1078,8.78
8.56,0.0064,0.1288,0.4145,0.1093,8.90
8.58,0.0033,0.1288,0.4146,0.1068,8.77
8.60,0.0062,0.1365,0.4155,0.1074,8.74
8.62,0.0037,0.1365,0.4151,0.1050,8.62
8.64,0.0060,0.1463,0.4151,0.1054,8.58
8.66,0.0060,0.1437,0.4163,0.1068,8.70
8.68,0.0042,0.1437,0.4155,0.1043,8.56
8.70,0.0055,0.1534,0.4155,0.1047,8.53
8.72,0.0048,0.1498,0.4162,0.1022,8.39
8.74,0.0051,0.1598,0.4162,0.1024,8.35
8.76,0.0051,0.1552,0.4188,0.1037,8.45
8.78,0.0052,0.1552,0.4169,0.1016,8.35
8.80,0.0047,0.1595,0.4200,0.1018,8.30
8.82,0.0059,0.1595,0.4176,0.0998,8.20
8.84,0.0042,0.1698,0.4176,0.0997,8.14
8.86,0.0042,0.1626,0.4218,0.1009,8.24
8.88,0.0063,0.1626,0.4197,0.0986,8.09
8.90,0.0038,0.1644,0.4250,0.0982,8.02
8.92,0.0070,0.1644,0.4221,0.0961,7.89
8.94,0.0034,0.1750,0.4221,0.0960,7.84
8.96,0.0034,0.1658,0.4279,0.0971,7.93
8.98,0.0073,0.1658,0.4248,0.0953,7.82
9.00,0.0033,0.1653,0.4316,0.0952,7.77
9.02,0.0072,0.1653,0.4286,0.0931,7.65
9.04,0.0033,0.1758,0.4286,0.0931,7.61
9.06,0.0033,0.1634,0.4366,0.0942,7.69
9.08,0.0033,0.1634,0.4366,0.0952,7.77
9.10,0.0031,0.1602,0.4416,0.0921,7.52
9.12,0.0074,0.1602,0.4385,0.0901,7.39
9.14,0.0029,0.1705,0.4385,0.0899,7.35
9.16,0.0029,0.1561,0.4471,0.0909,7.42
9.18,0.0077,0.1561,0.4438,0.0890,7.30
9.20,0.0026,0.1510,0.4528,0.0886,7.24
9.22,0.0082,0.1510,0.4491,0.0870,7.14
9.24,0.0021,0.1613,0.4491,0.0868,7.10
9.26,0.0021,0.1450,0.4585,0.0876,7.17
9.28,0.0021,0.1450,0.4585,0.0885,7.23
9.30,0.0122,0.1551,0.4585,0.0894,7.19
9.32,0.0094,0.1378,0.4609,0.0841,6.89
9.34,0.0008,0.1481,0.4609,0.0834,6.83
9.36,0.0008,0.1305,0.4697,0.0842,6.89
9.38,0.0103,0.1305,0.4662,0.0829,6.78
9.40,0.0002,0.1229,0.4742,0.0822,6.73
9.42,0.0111,0.1229,0.4710,0.0810,6.62
9.44,0.0011,0.1329,0.4710,0.0798,6.54
9.46,0.0011,0.1147,0.4784,0.0805,6.60
9.48,0.0118,0.1147,0.4753,0.0798,6.52
9.50,0.0019,0.1068,0.4815,0.0787,6.45
9.52,0.0126,0.1068,0.4786,0.0780,6.37
9.54,0.0026,0.1168,0.4786,0.0768,6.30
9.56,0.0026,0.0996,0.4830,0.0774,6.34
9.58,0.0130,0.0996,0.4803,0.0771,6.28
9.60,0.0028,0.0928,0.4834,0.0757,6.21
9.62,0.0133,0.0928,0.4810,0.0756,6.15
9.64,0.0034,0.1027,0.4810,0.0741,6.07
9.66,0.0034,0.0863,0.4824,0.0745,6.11
9.68,0.0140,0.0863,0.4801,0.0747,6.07
9.70,0.0040,0.0806,0.4801,0.0730,5.99
9.72,0.0147,0.0806,0.4778,0.0736,5.97
9.74,0.0048,0.0905,0.4778,0.0719,5.90
9.76,0.0048,0.0758,0.4762,0.0723,5.93
9.78,0.0155,0.0758,0.4743,0.0728,5.89
9.80,0.0056,0.0718,0.4712,0.0709,5.81
9.82,0.0164,0.0718,0.4695,0.0718,5.79
9.84,0.0064,0.0818,0.4695,0.0694,5.68
9.86,0.0064,0.0691,0.4652,0.0697,5.71
9.88,0.0170,0.0691,0.4635,0.0708,5.70
9.90,0.0070,0.0674,0.4585,0.0683,5.59
9.92,0.0176,0.0674,0.4569,0.0697,5.59
9.94,0.0073,0.0777,0.4569,0.0672,5.50
