t,d01_err,d02_err,d12_err,o_error,o_error_deg
2.26,1.0019,0.7893,0.7171,1.7019,28.15
2.28,1.0019,0.7893,0.7171,1.7019,28.15
2.30,1.0019,0.7893,0.7171,1.7019,28.15
2.32,1.0019,0.7893,0.7171,1.7019,28.15
2.34,1.0019,0.7893,0.7171,1.7019,28.15
2.36,1.0019,0.7893,0.7171,1.7019,28.15
2.38,1.0019,0.7893,0.7171,1.7019,28.15
2.40,1.0019,0.7893,0.7171,1.7019,28.15
2.42,1.0019,0.7893,0.7171,1.7019,28.15
2.44,1.0019,0.7893,0.7171,1.7019,28.15
2.46,1.0019,0.7893,0.7171,1.7019,28.15
2.48,1.0019,0.7893,0.7171,1.7019,28.15
2.50,1.0019,0.7893,0.7171,1.7019,28.15
2.52,1.0019,0.7893,0.7171,1.7019,28.15
2.54,1.0019,0.7893,0.7171,1.7019,28.15
2.56,1.0019,0.7893,0.7171,1.7019,28.15
2.58,1.0019,0.7893,0.7171,1.7019,28.15
2.60,1.0019,0.7893,0.7171,1.7019,28.15
2.62,1.0019,0.7893,0.7171,1.7019,28.15
2.64,1.0019,0.7893,0.7171,1.7019,28.15
2.66,1.0019,0.7893,0.7171,1.7019,28.15
2.68,1.0019,0.7893,0.7171,1.7019,28.15
2.70,1.0019,0.7893,0.7171,1.7019,28.15
2.72,1.0019,0.7893,0.7171,1.7019,28.15
2.74,1.0019,0.7893,0.7171,1.7019,28.15
2.76,1.0019,0.7893,0.7171,1.7019,28.15
2.78,1.0019,0.7893,0.7171,1.7019,28.15
2.80,1.0019,0.7893,0.7171,1.7019,28.15
2.82,1.0019,0.7893,0.7171,1.7019,28.15
2.84,1.0019,0.7893,0.7171,1.7019,28.15
2.86,1.0019,0.7893,0.7171,1.7019,28.15
2.88,1.0019,0.7893,0.7171,1.7019,28.15
2.90,1.0019,0.7893,0.7171,1.7019,28.15
2.92,1.0019,0.7893,0.7171,1.7019,28.15
2.94,1.0019,0.7893,0.7171,1.7019,28.15
2.96,1.0019,0.7893,0.7171,1.7019,28.15
2.98,1.0019,0.7893,0.7171,1.7019,28.15
3.00,1.0019,0.7893,0.7171,1.7019,28.15
3.02,1.0019,0.7893,0.7171,1.7019,28.15
3.04,1.0019,0.7893,0.7171,1.7019,28.15
3.06,1.0019,0.7893,0.7171,1.7019,28.15
3.08,1.0019,0.7893,0.7171,1.7019,28.15
3.10,1.0019,0.7893,0.7171,1.7019,28.15
3.12,1.0019,0.7893,0.7171,1.7019,28.15
3.14,1.0019,0.7893,0.7171,1.7019,28.15
3.16,1.0019,0.7893,0.7171,1.7019,28.15
3.18,1.0019,0.7893,0.7171,1.7019,28.15
3.20,1.0019,0.7893,0.7171,1.7019,28.15
3.22,1.0019,0.7893,0.7171,1.7019,28.15
3.24,1.0019,0.7893,0.7171,1.7019,28.15
3.26,1.0019,0.7893,0.7171,1.7019,28.15
3.28,1.0019,0.7893,0.7171,1.7019,28.15
3.30,1.0019,0.7893,0.7171,1.7019,28.15
3.32,1.0019,0.7893,0.7171,1.7019,28.15
3.34,1.0019,0.7893,0.7171,1.7019,28.15
3.36,1.0019,0.7893,0.7171,1.7019,28.15
3.38,1.0019,0.7893,0.7171,1.7019,28.15
3.40,1.0019,0.7893,0.7171,1.7019,28.15
3.42,1.0019,0.7893,0.7171,1.7019,28.15
3.44,1.0019,0.7893,0.7171,1.7019,28.15
3.46,1.0019,0.7893,0.7171,1.7019,28.15
3.48,1.0019,0.7893,0.7171,1.7019,28.15
3.50,1.0019,0.7893,0.7171,1.7019,28.15
3.52,1.0019,0.7893,0.7171,1.7019,28.15
3.54,1.0019,0.7893,0.7171,1.7019,28.15
3.56,1.0019,0.7893,0.7171,1.7019,28.15
3.58,1.0019,0.7893,0.7171,1.7019,28.15
3.60,1.0019,0.7893,0.7171,1.7019,28.15
3.62,1.0019,0.7893,0.7171,1.7019,28.15
3.64,1.0019,0.7893,0.7171,1.7019,28.15
3.66,1.0019,0.7893,0.7171,1.7019,28.15
3.68,1.0019,0.7893,0.7171,1.7019,28.15
3.70,1.0019,0.7893,0.7171,1.7019,28.15
3.72,1.0019,0.7893,0.7171,1.7019,28.15
3.74,1.0019,0.7893,0.7171,1.7019,28.15
3.76,1.0019,0.7893,0.7171,1.7019,28.15
3.78,1.0019,0.7893,0.7171,1.7019,28.15
3.80,1.0019,0.7893,0.7171,1.7019,28.15
3.82,1.0019,0.7893,0.7171,1.7019,28.15
3.84,1.0019,0.7893,0.7171,1.7019,28.15
3.86,1.0019,0.7893,0.7171,1.7019,28.15
3.88,1.0019,0.7893,0.7171,1.7019,28.15
3.90,1.0019,0.7893,0.7171,1.7019,28.15
3.92,1.0019,0.7893,0.7171,1.7019,28.15
3.94,1.0019,0.7893,0.7171,1.7019,28.15
3.96,1.0019,0.7893,0.7171,1.7019,28.15
3.98,1.0019,0.7893,0.7171,1.7019,28.15
4.00,1.0019,0.7893,0.7171,1.7019,28.15
4.02,1.0019,0.7893,0.7171,1.7019,28.15
4.04,1.0019,0.7893,0.7171,1.7019,28.15
4.06,1.0019,0.7893,0.7171,1.7019,28.15
4.08,1.0019,0.7893,0.7171,1.7019,28.15
4.10,1.0019,0.7893,0.7171,1.7019,28.15
4.12,1.0019,0.7893,0.7171,1.7019,28.15
4.14,1.0019,0.7893,0.7171,1.7019,28.15
4.16,1.0019,0.7893,0.7171,1.7019,28.15
4.18,1.0019,0.7893,0.7171,1.7019,28.15
4.20,1.0019,0.7893,0.7171,1.7019,28.15
4.22,1.0019,0.7893,0.7171,1.7019,28.15
4.24,1.0019,0.7893,0.7171,1.7019,28.15
4.26,1.0019,0.7893,0.7171,1.7019,28.15
4.28,1.0019,0.7893,0.7171,1.7019,28.15
4.30,1.0019,0.7893,0.7171,1.7019,28.15
4.32,1.0019,0.7893,0.7171,1.7019,28.15
4.34,1.0019,0.7893,0.7171,1.7019,28.15
4.36,1.0019,0.7893,0.7171,1.7019,28.15
4.38,1.0019,0.7893,0.7171,1.7019,28.15
4.40,1.0019,0.7893,0.7171,1.7019,28.15
4.42,1.0019,0.7893,0.7171,1.7019,28.15
4.44,1.0019,0.7893,0.7171,1.7019,28.15
4.46,1.0019,0.7893,0.7171,1.7019,28.15
4.48,1.0019,0.7893,0.7171,1.7019,28.15
4.50,1.0019,0.7893,0.7171,1.7019,28.15
4.52,1.0019,0.7893,0.7171,1.7019,28.15
4.54,1.0019,0.7893,0.7171,1.7019,28.15
4.56,1.0019,0.7893,0.7171,1.7019,28.15
4.58,1.0019,0.7893,0.7171,1.7019,28.15
4.60,1.0019,0.7893,0.7171,1.7019,28.15
4.62,1.0019,0.7893,0.7171,1.7019,28.15
4.64,1.0019,0.7893,0.7171,1.7019,28.15
4.66,1.0019,0.7893,0.7171,1.7019,28.15
4.68,1.0019,0.7893,0.7171,1.7019,28.15
4.70,1.0019,0.7893,0.7171,1.7019,28.15
4.72,1.0019,0.7893,0.7171,1.7019,28.15
4.74,1.0019,0.7893,0.7171,1.7019,28.15
4.76,1.0019,0.7893,0.7171,1.7019,28.15
4.78,1.0019,0.7893,0.7171,1.7019,28.15
4.80,1.0019,0.7893,0.7171,1.7019,28.15
4.82,1.0019,0.7893,0.7171,1.7019,28.15
4.84,1.0019,0.7893,0.7171,1.7019,28.15
4.86,1.0019,0.7893,0.7171,1.7019,28.15
4.88,1.0019,0.7893,0.7171,1.7019,28.15
4.90,1.0019,0.7893,0.7171,1.7019,28.15
4.92,1.0019,0.7893,0.7171,1.7019,28.15
4.94,1.0019,0.7893,0.7171,1.7019,28.15
4.96,1.0019,0.7893,0.7171,1.7019,28.15
4.98,1.0019,0.7893,0.7171,1.7019,28.15
5.00,1.0019,0.7893,0.7171,1.7019,28.15
5.02,1.0019,0.7893,0.7171,1.7019,28.15
5.04,1.0019,0.7893,0.7171,1.7019,28.15
5.06,1.0019,0.7893,0.7171,1.7019,28.15
5.08,1.0019,0.7893,0.7171,1.7019,28.15
5.10,1.0019,0.7893,0.7171,1.7019,28.15
5.12,1.0019,0.7893,0.7171,1.7019,28.15
5.14,1.0019,0.7893,0.7171,1.7019,28.15
5.16,1.0019,0.7893,0.7171,1.7019,28.15
5.18,1.0019,0.7893,0.7171,1.7019,28.15
5.20,1.0019,0.7893,0.7171,1.7019,28.15
5.22,1.0019,0.7893,0.7171,1.7019,28.15
5.24,1.0019,0.7893,0.7171,1.7019,28.15
5.26,1.0019,0.7893,0.7171,1.7019,28.15
5.28,1.0019,0.7893,0.7171,1.7019,28.15
5.30,1.0019,0.7893,0.7171,1.7019,28.15
5.32,1.0019,0.7893,0.7171,1.7019,28.15
5.34,1.0019,0.7893,0.7171,1.7019,28.15
5.36,1.0019,0.7893,0.7171,1.7019,28.15
5.38,1.0019,0.7893,0.7171,1.7019,28.15
5.40,1.0019,0.7893,0.7171,1.7019,28.15
5.42,1.0019,0.7893,0.7171,1.7019,28.15
5.44,1.0019,0.7893,0.7171,1.7019,28.15
5.46,1.0019,0.7893,0.7171,1.7019,28.15
5.48,1.0019,0.7893,0.7171,1.7019,28.15
5.50,1.0019,0.7893,0.7171,1.7019,28.15
5.52,1.0019,0.7893,0.7171,1.7019,28.15
5.54,1.0019,0.7893,0.7171,1.7019,28.15
5.56,1.0019,0.7893,0.7171,1.7019,28.15
5.58,1.0019,0.7893,0.7171,1.7019,28.15
5.60,1.0019,0.7893,0.7171,1.7019,28.15
5.62,1.0019,0.7893,0.7171,1.7019,28.15
5.64,1.0019,0.7893,0.7171,1.7019,28.15
5.66,1.0019,0.7893,0.7171,1.7019,28.15
5.68,1.0019,0.7893,0.7171,1.7019,28.15
5.70,1.0019,0.7893,0.7171,1.7019,28.15
5.72,1.0019,0.7893,0.7171,1.7019,28.15
5.74,1.0019,0.7893,0.7171,1.7019,28.15
5.76,1.0019,0.7893,0.7171,1.7019,28.15
5.78,1.0019,0.7893,0.7171,1.7019,28.15
5.80,1.0019,0.7893,0.7171,1.7019,28.15
5.82,1.0019,0.7893,0.7171,1.7019,28.15
5.84,1.0019,0.7893,0.7171,1.7019,28.15
5.86,1.0019,0.7893,0.7171,1.7019,28.15
5.88,1.0019,0.7893,0.7171,1.7019,28.15
5.90,1.0019,0.7893,0.7171,1.7019,28.15
5.92,1.0019,0.7893,0.7171,1.7019,28.15
5.94,1.0019,0.7893,0.7171,1.7019,28.15
5.96,1.0019,0.7893,0.7171,1.7019,28.15
5.98,1.0019,0.7893,0.7171,1.7019,28.15
6.00,1.0019,0.7893,0.7171,1.7019,28.15
6.02,1.0019,0.7893,0.7171,1.7019,28.15
6.04,1.0019,0.7893,0.7171,1.7019,28.15
6.06,1.0019,0.7893,0.7171,1.7019,28.15
6.08,1.0019,0.7893,0.7171,1.7019,28.15
6.10,1.0019,0.7893,0.7171,1.7019,28.15
6.12,1.0019,0.7893,0.7171,1.7019,28.15
6.14,1.0019,0.7893,0.7171,1.7019,28.15
6.16,1.0019,0.7893,0.7171,1.7019,28.15
6.18,1.0019,0.7893,0.7171,1.7019,28.15
6.20,1.0019,0.7893,0.7171,1.7019,28.15
6.22,1.0019,0.7893,0.7171,1.7019,28.15
6.24,1.0019,0.7893,0.7171,1.7019,28.15
6.26,1.0019,0.7893,0.7171,1.7019,28.15
6.28,1.0019,0.7893,0.7171,1.7019,28.15
6.30,1.0019,0.7893,0.7171,1.7019,28.15
6.32,1.0019,0.7893,0.7171,1.7019,28.15
6.34,1.0019,0.7893,0.7171,1.7019,28.15
6.36,1.0019,0.7893,0.7171,1.7019,28.15
6.38,1.0019,0.7893,0.7171,1.7019,28.15
6.40,1.0019,0.7893,0.7171,1.7019,28.15
6.42,1.0019,0.7893,0.7171,1.7019,28.15
6.44,1.0019,0.7893,0.7171,1.7019,28.15
6.46,1.0019,0.7893,0.7171,1.7019,28.15
6.48,1.0019,0.7893,0.7171,1.7019,28.15
6.50,1.0019,0.7893,0.7171,1.7019,28.15
6.52,1.0019,0.7893,0.7171,1.7019,28.15
6.54,1.0019,0.7893,0.7171,1.7019,28.15
6.56,1.0019,0.7893,0.7171,1.7019,28.15
6.58,1.0019,0.7893,0.7171,1.7019,28.15
6.60,1.0019,0.7893,0.7171,1.7019,28.15
6.62,1.0019,0.7893,0.7171,1.7019,28.15
6.64,1.0019,0.7893,0.7171,1.7019,28.15
6.66,1.0019,0.7893,0.7171,1.7019,28.15
6.68,1.0019,0.7893,0.7171,1.7019,28.15
6.70,1.0019,0.7893,0.7171,1.7019,28.15
6.72,1.0019,0.7893,0.7171,1.7019,28.15
6.74,1.0019,0.7893,0.7171,1.7019,28.15
6.76,1.0019,0.7893,0.7171,1.7019,28.15
6.78,1.0019,0.7893,0.7171,1.7019,28.15
6.80,1.0019,0.7893,0.7171,1.7019,28.15
6.82,1.0019,0.7893,0.7171,1.7019,28.15
6.84,1.0019,0.7893,0.7171,1.7019,28.15
6.86,1.0019,0.7893,0.7171,1.7019,28.15
6.88,1.0019,0.7893,0.7171,1.7019,28.15
6.90,1.0019,0.7893,0.7171,1.7019,28.15
6.92,1.0019,0.7893,0.7171,1.7019,28.15
6.94,1.0019,0.7893,0.7171,1.7019,28.15
6.96,1.0019,0.7893,0.7171,1.7019,28.15
6.98,1.0019,0.7893,0.7171,1.7019,28.15
7.00,1.0019,0.7893,0.7171,1.7019,28.15
7.02,1.0019,0.7893,0.7171,1.7019,28.15
7.04,1.0019,0.7893,0.7171,1.7019,28.15
7.06,1.0019,0.7893,0.7171,1.7019,28.15
7.08,1.0019,0.7893,0.7171,1.7019,28.15
7.10,1.0019,0.7893,0.7171,1.7019,28.15
7.12,1.0019,0.7893,0.7171,1.7019,28.15
7.14,1.0019,0.7893,0.7171,1.7019,28.15
7.16,1.0019,0.7893,0.7171,1.7019,28.15
7.18,1.0019,0.7893,0.7171,1.7019,28.15
7.20,1.0019,0.7893,0.7171,1.7019,28.15
7.22,1.0019,0.7893,0.7171,1.7019,28.15
7.24,1.0019,0.7893,0.7171,1.7019,28.15
7.26,1.0019,0.7893,0.7171,1.7019,28.15
7.28,1.0019,0.7893,0.7171,1.7019,28.15
7.30,1.0019,0.7893,0.7171,1.7019,28.15
7.32,1.0019,0.7893,0.7171,1.7019,28.15
7.34,1.0019,0.7893,0.7171,1.7019,28.15
7.36,1.0019,0.7893,0.7171,1.7019,28.15
7.38,1.0019,0.7893,0.7171,1.7019,28.15
7.40,1.0019,0.7893,0.7171,1.7019,28.15
7.42,1.0019,0.7893,0.7171,1.7019,28.15
7.44,1.0019,0.7893,0.7171,1.7019,28.15
7.46,1.0019,0.7893,0.7171,1.7019,28.15
7.48,1.0019,0.7893,0.7171,1.7019,28.15
7.50,1.0019,0.7893,0.7171,1.7019,28.15
7.52,1.0019,0.7893,0.7171,1.7019,28.15
7.54,1.0019,0.7893,0.7171,1.7019,28.15
7.56,1.0019,0.7893,0.7171,1.7019,28.15
7.58,1.0019,0.7893,0.7171,1.7019,28.15
7.60,1.0019,0.7893,0.7171,1.7019,28.15
7.62,1.0019,0.7893,0.7171,1.7019,28.15
7.64,1.0019,0.7893,0.7171,1.7019,28.15
7.66,1.0019,0.7893,0.7171,1.7019,28.15
7.68,1.0019,0.7893,0.7171,1.7019,28.15
7.70,1.0019,0.7893,0.7171,1.7019,28.15
7.72,1.0019,0.7893,0.7171,1.7019,28.15
7.74,1.0019,0.7893,0.7171,1.7019,28.15
7.76,1.0019,0.7893,0.7171,1.7019,28.15
7.78,1.0019,0.7893,0.7171,1.7019,28.15
7.80,1.0019,0.7893,0.7171,1.7019,28.15
7.82,1.0019,0.7893,0.7171,1.7019,28.15
7.84,1.0019,0.7893,0.7171,1.7019,28.15
7.86,1.0019,0.7893,0.7171,1.7019,28.15
7.88,1.0019,0.7893,0.7171,1.7019,28.15
7.90,1.0019,0.7893,0.7171,1.7019,28.15
7.92,1.0019,0.7893,0.7171,1.7019,28.15
7.94,1.0019,0.7893,0.7171,1.7019,28.15
7.96,1.0019,0.7893,0.7171,1.7019,28.15
7.98,1.0019,0.7893,0.7171,1.7019,28.15
8.00,1.0019,0.7893,0.7171,1.7019,28.15
8.02,1.0019,0.7893,0.7171,1.1339,28.16
8.04,1.0019,0.7893,0.7171,1.1339,28.16
8.06,1.0019,0.7893,0.7171,1.1339,28.16
8.08,1.0019,0.7893,0.7171,1.1339,28.16
8.10,1.0019,0.7893,0.7171,1.1339,28.16
8.12,1.0018,0.7894,0.7171,1.1339,28.16
8.14,1.0018,0.7894,0.7171,1.1339,28.16
8.16,1.0018,0.7891,0.7172,1.1339,28.16
8.18,1.0008,0.7891,0.7172,1.1331,28.19
8.20,1.0008,0.7891,0.7172,1.1331,28.19
8.22,1.0010,0.7892,0.7172,1.1333,28.18
8.24,0.9986,0.7888,0.7167,1.1313,28.22
8.26,0.9995,0.7880,0.7168,1.1320,28.21
8.28,0.9954,0.7880,0.7155,1.1285,28.25
8.30,0.9954,0.7880,0.7155,1.1285,28.25
8.32,0.9971,0.7895,0.7155,1.1299,28.22
8.34,0.9913,0.7863,0.7131,1.1247,28.27
8.36,0.9938,0.7833,0.7118,1.1267,28.22
8.38,0.9859,0.7833,0.7087,1.1197,28.27
8.40,0.9859,0.7833,0.7087,1.1197,28.27
8.42,0.9887,0.7861,0.7087,1.1219,28.22
8.44,0.9788,0.7786,0.7027,1.1130,28.29
8.46,0.9824,0.7725,0.7001,1.1158,28.22
8.48,0.9706,0.7725,0.6953,1.1052,28.30
8.50,0.9706,0.7725,0.6953,1.1052,28.30
8.52,0.9749,0.7765,0.6953,1.1087,28.23
8.54,0.9614,0.7650,0.6866,1.0966,28.32
8.56,0.9665,0.7563,0.6822,1.1007,28.22
8.58,0.9513,0.7563,0.6758,1.0870,28.31
8.60,0.9513,0.7563,0.6758,1.0870,28.31
8.62,0.9566,0.7613,0.6758,1.0911,28.21
8.64,0.9401,0.7462,0.6632,1.0761,28.29
8.66,0.9459,0.7345,0.6566,1.0807,28.18
8.68,0.9280,0.7345,0.6481,1.0643,28.25
8.70,0.9280,0.7345,0.6481,1.0643,28.25
8.72,0.9342,0.7403,0.6481,1.0692,28.14
8.74,0.9152,0.7222,0.6310,1.0515,28.18
8.76,0.9217,0.7089,0.6223,1.0566,28.06
8.78,0.9017,0.7089,0.6117,1.0378,28.09
8.80,0.9017,0.7089,0.6117,1.0378,28.09
8.82,0.9087,0.7154,0.6117,1.0434,27.96
8.84,0.8876,0.6951,0.5900,1.0234,27.96
8.86,0.8949,0.6805,0.5790,1.0290,27.81
8.88,0.8731,0.6805,0.5664,1.0081,27.80
8.90,0.8731,0.6805,0.5664,1.0081,27.80
8.92,0.8809,0.6877,0.5664,1.0142,27.65
8.94,0.8586,0.6654,0.5409,0.9929,27.62
8.96,0.8666,0.6501,0.5273,0.9990,27.46
8.98,0.8436,0.6501,0.5127,0.9766,27.38
9.00,0.8436,0.6501,0.5127,0.9766,27.38
9.02,0.8518,0.6579,0.5127,0.9830,27.22
9.04,0.8284,0.6345,0.4823,0.9599,27.11
9.06,0.8369,0.6191,0.4663,0.9665,26.95
9.08,0.8132,0.6191,0.4503,0.9429,26.82
9.10,0.8132,0.6191,0.4503,0.9429,26.82
9.12,0.8217,0.6271,0.4503,0.9496,26.66
9.14,0.8217,0.6033,0.4330,0.9496,26.66
9.16,0.8063,0.5878,0.3973,0.9320,26.31
9.18,0.7823,0.5878,0.3793,0.9073,26.08
9.20,0.7823,0.5878,0.3793,0.9073,26.08
9.22,0.7910,0.5962,0.3793,0.9141,25.91
9.24,0.7910,0.5730,0.3599,0.9141,25.91
9.26,0.7758,0.5585,0.3206,0.8959,25.48
9.28,0.7523,0.5585,0.3010,0.8710,25.14
9.30,0.7523,0.5585,0.3010,0.8710,25.14
9.32,0.7614,0.5674,0.3010,0.8780,24.97
9.34,0.7614,0.5454,0.2797,0.8780,24.97
9.36,0.7470,0.5333,0.2377,0.8602,24.46
9.38,0.7235,0.5333,0.2202,0.8359,24.20
9.40,0.7235,0.5333,0.2202,0.8359,24.20
9.42,0.7328,0.5424,0.2202,0.8432,24.03
9.44,0.7091,0.5224,0.1811,0.8192,23.84
9.46,0.7186,0.5127,0.1572,0.8268,23.68
9.48,0.6940,0.5127,0.1441,0.8033,23.63
9.50,0.6940,0.5127,0.1441,0.8033,23.63
9.52,0.7034,0.5219,0.1441,0.8107,23.46
9.54,0.6792,0.5042,0.1089,0.7885,23.51
9.56,0.6887,0.4957,0.0842,0.7958,23.34
9.58,0.6643,0.4957,0.0771,0.7748,23.54
9.60,0.6643,0.4957,0.0771,0.7748,23.54
9.62,0.6737,0.5049,0.0771,0.7821,23.37
9.64,0.6737,0.4867,0.0537,0.7821,23.37
9.66,0.6590,0.4773,0.0261,0.7693,23.48
9.68,0.6356,0.4773,0.0227,0.7505,23.82
9.70,0.6356,0.4773,0.0227,0.7505,23.82
9.72,0.6448,0.4866,0.0227,0.7576,23.65
9.74,0.6212,0.4662,0.0009,0.7389,24.01
9.76,0.6301,0.4536,0.0199,0.7456,23.84
9.78,0.6064,0.4536,0.0237,0.7266,24.16
9.80,0.6064,0.4536,0.0237,0.7266,24.16
9.82,0.6153,0.4627,0.0237,0.7333,23.99
9.84,0.5915,0.4397,0.0456,0.7138,24.26
9.86,0.6004,0.4251,0.0623,0.7204,24.09
9.88,0.5757,0.4251,0.0700,0.6991,24.23
9.90,0.5757,0.4251,0.0700,0.6991,24.23
9.92,0.5847,0.4344,0.0700,0.7057,24.05
9.94,0.5597,0.4107,0.0962,0.6832,24.08
